Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-11-19 00:00:00,76.52,112.19,6.07,21.03,23.79,10.18,12.21,0.45,7.76,0.33,NA,NA,NA,0.32,NA,NA,84.57,0.99,123.27,NA,NA,NA,761.62,-0.48
2025-11-20 00:00:00,83.01,121.71,1.35,22.11,16.20,8.34,12.23,0.50,3.40,0.40,NA,NA,NA,0.38,NA,NA,98.92,0.84,214.75,NA,NA,NA,761.79,-0.48
2025-11-21 00:00:00,67.43,98.88,4.35,19.74,22.35,9.57,12.29,0.54,2.81,0.43,NA,NA,NA,0.36,NA,NA,98.75,0.65,145.47,NA,NA,NA,760.02,-0.49
2025-11-22 00:00:00,45.02,66.02,9.50,18.06,18.97,10.22,12.31,0.45,3.47,0.44,NA,NA,NA,0.39,NA,NA,98.82,0.71,82.60,NA,NA,NA,760.69,-0.49
2025-11-23 00:00:00,49.88,73.33,10.57,18.59,27.41,11.12,12.31,0.60,4.83,0.45,NA,NA,NA,0.20,NA,NA,99.36,0.65,76.10,NA,NA,NA,761.78,-0.49
2025-11-24 00:00:00,88.01,129.04,NA,NA,NA,9.40,12.32,0.64,3.28,NA,NA,NA,NA,NA,NA,NA,97.20,0.73,20.70,NA,NA,NA,762.88,-0.48
2025-11-25 00:00:00,88.85,130.27,3.48,22.83,25.72,6.90,12.24,0.50,3.84,NA,NA,NA,NA,NA,NA,NA,79.60,1.00,16.63,NA,NA,NA,764.27,-0.48
2025-11-26 00:00:00,97.25,142.59,4.65,22.92,27.57,8.64,12.25,0.45,3.82,NA,NA,NA,NA,NA,NA,NA,77.06,0.89,112.62,NA,NA,NA,764.72,-0.48
2025-11-27 00:00:00,98.63,144.61,6.55,22.95,29.48,8.97,12.28,0.50,5.32,NA,NA,NA,NA,NA,NA,NA,63.52,1.22,17.70,NA,NA,NA,762.92,-0.48
2025-11-28 00:00:00,99.23,145.49,2.18,21.20,23.37,7.70,12.34,0.54,6.40,NA,NA,NA,NA,NA,NA,NA,66.01,1.39,46.67,NA,NA,NA,762.20,-0.48
2025-11-29 00:00:00,72.99,107.02,4.64,19.68,16.56,7.31,12.20,0.57,5.87,NA,NA,NA,NA,NA,NA,NA,99.44,0.55,174.64,NA,NA,NA,763.46,-0.49
2025-11-30 00:00:00,NA,NA,3.97,17.25,21.21,6.90,12.14,0.37,3.59,NA,NA,NA,NA,NA,NA,NA,99.48,1.06,99.28,NA,NA,NA,761.66,-0.48
2025-12-01 00:00:00,43.25,63.30,5.23,16.47,17.92,10.17,12.35,0.30,4.79,NA,NA,NA,NA,NA,NA,NA,99.58,1.06,331.67,NA,NA,NA,771.00,-0.48
2025-12-02 00:00:00,44.60,65.38,2.62,16.41,19.02,10.51,12.38,0.21,4.54,NA,NA,NA,NA,NA,NA,NA,99.62,1.24,295.20,NA,NA,NA,768.86,-0.48
2025-12-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-06 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-07 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-11 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-12 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-13 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-14 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-15 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-16 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-17 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-18 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-19 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-20 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-21 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-23 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-24 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-25 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-26 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-27 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-28 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-29 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-30 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-12-31 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
